id_salario,id_periodo,id_indicador,id_geografia,sexo,sector_cnae,ocupacion_cno11,valor
7578,293,13,12,Total,Construcción,N/A,1881.59
7579,294,13,12,Total,Construcción,N/A,1675.29
7580,295,13,12,Total,Construcción,N/A,1793.1
7581,296,13,12,Total,Construcción,N/A,1663.42
7582,297,13,12,Total,Construcción,N/A,1808.59
7583,298,13,12,Total,Construcción,N/A,1645.42
7584,299,13,12,Total,Construcción,N/A,1677.98
7585,300,13,12,Total,Construcción,N/A,1527.83
7586,301,13,12,Total,Construcción,N/A,1834.32
7587,302,13,12,Total,Construcción,N/A,1550.01
7588,303,13,12,Total,Construcción,N/A,1638.36
7589,304,13,12,Total,Construcción,N/A,1519.72
7590,305,13,12,Total,Construcción,N/A,1852.01
7591,306,13,12,Total,Construcción,N/A,1492.08
7592,307,13,12,Total,Construcción,N/A,1768.18
7593,308,13,12,Total,Construcción,N/A,1557.83
7594,309,13,12,Total,Construcción,N/A,1709.1
7595,310,13,12,Total,Construcción,N/A,1432.68
7596,311,13,12,Total,Construcción,N/A,1621.06
7597,312,13,12,Total,Construcción,N/A,1437.59
7598,313,13,12,Total,Construcción,N/A,1796.41
7599,314,13,12,Total,Construcción,N/A,1448.25
7600,315,13,12,Total,Construcción,N/A,1598.44
7601,316,13,12,Total,Construcción,N/A,1414.91
7602,317,13,12,Total,Construcción,N/A,1686.97
7603,318,13,12,Total,Construcción,N/A,1465.42
7604,319,13,12,Total,Construcción,N/A,1569.81
7605,320,13,12,Total,Construcción,N/A,1407.45
7606,321,13,12,Total,Construcción,N/A,1600.59
7607,322,13,12,Total,Construcción,N/A,1515.52
7608,323,13,12,Total,Construcción,N/A,1608.04
7609,324,13,12,Total,Construcción,N/A,1383.77
7610,325,13,12,Total,Construcción,N/A,1601.31
7611,326,13,12,Total,Construcción,N/A,1407.17
7612,327,13,12,Total,Construcción,N/A,1564.59
7613,328,13,12,Total,Construcción,N/A,1575.48
7614,329,13,12,Total,Construcción,N/A,1713.64
7615,330,13,12,Total,Construcción,N/A,1474.88
7616,331,13,12,Total,Construcción,N/A,1575.95
7617,332,13,12,Total,Construcción,N/A,1423.85
7618,333,13,12,Total,Construcción,N/A,1610.57
7619,334,13,12,Total,Construcción,N/A,1324.78
7620,335,13,12,Total,Construcción,N/A,1583.88
7621,336,13,12,Total,Construcción,N/A,1442.06
7622,337,13,12,Total,Construcción,N/A,1532.34
7623,338,13,12,Total,Construcción,N/A,1361.46
7624,339,13,12,Total,Construcción,N/A,1503.12
7625,340,13,12,Total,Construcción,N/A,1314.33
7626,341,13,12,Total,Construcción,N/A,1537.81
7627,342,13,12,Total,Construcción,N/A,1409.04
7628,343,13,12,Total,Construcción,N/A,1598.04
7629,344,13,12,Total,Construcción,N/A,1422.9
7630,345,13,12,Total,Construcción,N/A,1592.7
7631,346,13,12,Total,Construcción,N/A,1396.92
7632,347,13,12,Total,Construcción,N/A,1579.4
7633,348,13,12,Total,Construcción,N/A,1356.2
7634,349,13,12,Total,Construcción,N/A,1635.9
7635,350,13,12,Total,Construcción,N/A,1396.8
7636,351,13,12,Total,Construcción,N/A,1541.5
7637,352,13,12,Total,Construcción,N/A,1394.89
7638,353,13,12,Total,Construcción,N/A,1547.49
7639,354,13,12,Total,Construcción,N/A,1361.67
7640,355,13,12,Total,Construcción,N/A,1378.71
7641,356,13,12,Total,Construcción,N/A,1303.51
7642,357,13,12,Total,Construcción,N/A,1431.97
7643,358,13,12,Total,Construcción,N/A,1264.3
7644,359,13,12,Total,Construcción,N/A,1352.15
7645,360,13,12,Total,Construcción,N/A,1243.72
7646,289,13,12,Total,Servicios,N/A,2014.19
7647,290,13,12,Total,Servicios,N/A,1902.93
7648,291,13,12,Total,Servicios,N/A,1968.35
7649,292,13,12,Total,Servicios,N/A,1820.01
7650,293,13,12,Total,Servicios,N/A,2008.78
7651,294,13,12,Total,Servicios,N/A,1806.3
7652,295,13,12,Total,Servicios,N/A,1920.93
7653,296,13,12,Total,Servicios,N/A,1741.27
7654,297,13,12,Total,Servicios,N/A,1855.55
7655,298,13,12,Total,Servicios,N/A,1617.39
7656,299,13,12,Total,Servicios,N/A,1763.35
7657,300,13,12,Total,Servicios,N/A,1610.07
7658,301,13,12,Total,Servicios,N/A,1852.23
7659,302,13,12,Total,Servicios,N/A,1609.17
7660,303,13,12,Total,Servicios,N/A,1718.75
7661,304,13,12,Total,Servicios,N/A,1534.08
7662,305,13,12,Total,Servicios,N/A,1708.24
7663,306,13,12,Total,Servicios,N/A,1506.63
7664,307,13,12,Total,Servicios,N/A,1678.16
7665,308,13,12,Total,Servicios,N/A,1480.83
7666,309,13,12,Total,Servicios,N/A,1664.69
7667,310,13,12,Total,Servicios,N/A,1409.54
7668,311,13,12,Total,Servicios,N/A,1480.87
7669,312,13,12,Total,Servicios,N/A,1465.82
7670,313,13,12,Total,Servicios,N/A,1706.72
7671,314,13,12,Total,Servicios,N/A,1495.13
7672,315,13,12,Total,Servicios,N/A,1660.82
7673,316,13,12,Total,Servicios,N/A,1446.21
7674,317,13,12,Total,Servicios,N/A,1662.94
7675,318,13,12,Total,Servicios,N/A,1480.36
7676,319,13,12,Total,Servicios,N/A,1576.15
7677,320,13,12,Total,Servicios,N/A,1400.81
7678,321,13,12,Total,Servicios,N/A,1612.2
7679,322,13,12,Total,Servicios,N/A,1463.23
7680,323,13,12,Total,Servicios,N/A,1557.22
7681,324,13,12,Total,Servicios,N/A,1415.38
7682,325,13,12,Total,Servicios,N/A,1641.5
7683,326,13,12,Total,Servicios,N/A,1451.79
7684,327,13,12,Total,Servicios,N/A,1606.32
7685,328,13,12,Total,Servicios,N/A,1470.12
7686,329,13,12,Total,Servicios,N/A,1679.51
7687,330,13,12,Total,Servicios,N/A,1432.63
7688,331,13,12,Total,Servicios,N/A,1584.25
7689,332,13,12,Total,Servicios,N/A,1490.07
7690,333,13,12,Total,Servicios,N/A,1638.71
7691,334,13,12,Total,Servicios,N/A,1467.06
7692,335,13,12,Total,Servicios,N/A,1586.06
7693,336,13,12,Total,Servicios,N/A,1465.64
7694,337,13,12,Total,Servicios,N/A,1605.75
7695,338,13,12,Total,Servicios,N/A,1433.81
7696,339,13,12,Total,Servicios,N/A,1581.49
7697,340,13,12,Total,Servicios,N/A,1445.78
7698,341,13,12,Total,Servicios,N/A,1557.63
7699,342,13,12,Total,Servicios,N/A,1513.96
7700,343,13,12,Total,Servicios,N/A,1702.38
7701,344,13,12,Total,Servicios,N/A,1537.95
7702,345,13,12,Total,Servicios,N/A,1753.13
7703,346,13,12,Total,Servicios,N/A,1527.32
7704,347,13,12,Total,Servicios,N/A,1717.68
7705,348,13,12,Total,Servicios,N/A,1520.3
7706,349,13,12,Total,Servicios,N/A,1714.38
7707,350,13,12,Total,Servicios,N/A,1501.02
7708,351,13,12,Total,Servicios,N/A,1707.44
7709,352,13,12,Total,Servicios,N/A,1534.15
7710,353,13,12,Total,Servicios,N/A,1776.37
7711,354,13,12,Total,Servicios,N/A,1502.53
7712,355,13,12,Total,Servicios,N/A,1639.18
7713,356,13,12,Total,Servicios,N/A,1479.25
7714,357,13,12,Total,Servicios,N/A,1673.22
7715,358,13,12,Total,Servicios,N/A,1441.47
7716,359,13,12,Total,Servicios,N/A,1548.13
7717,360,13,12,Total,Servicios,N/A,1413.96
7718,289,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2256.4
7719,290,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2014.28
7720,291,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2113.47
7721,292,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1999.59
7722,293,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2195.84
7723,294,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1996.99
7724,295,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2062.78
7725,296,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1965.61
7726,297,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2095.82
7727,298,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1901.15
7728,299,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1964.89
7729,300,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1848.22
7730,301,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,2035.99
7731,302,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1835.07
7732,303,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1918.86
7733,304,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1765.29
7734,305,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1983.39
7735,306,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1764.99
7736,307,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1852.99
7737,308,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1690.7
7738,309,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1899.87
7739,310,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1693.35
7740,311,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1668.8
7741,312,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1693.32
7742,313,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1896.21
7743,314,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1712.71
7744,315,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1776.97
7745,316,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1663.01
7746,317,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1815.92
7747,318,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1666.09
7748,319,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1699.6
7749,320,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1630.76
7750,321,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1825.46
7751,322,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1651.58
7752,323,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1662.62
7753,324,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1610.01
7754,325,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1759.08
7755,326,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1624.04
7756,327,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1640.63
7757,328,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1596.18
7758,329,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1775.83
7759,330,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1601.9
7760,331,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1635.8
7761,332,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1582.32
7762,333,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1769.04
7763,334,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1602.77
7764,335,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1671.88
7765,336,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1572.35
7766,337,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1778.19
7767,338,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1598.89
7768,339,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1675.99
7769,340,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1571.01
7770,341,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1672.95
7771,342,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1586.73
7772,343,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1665.67
7773,344,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1547.17
7774,345,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1813.12
7775,346,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1623.32
7776,347,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1688.91
7777,348,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1553.6
7778,349,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1804.33
7779,350,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1594.56
7780,351,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1697.43
7781,352,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1556.3
7782,353,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1746.51
7783,354,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1605.94
7784,355,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1612.82
7785,356,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1494.81
7786,357,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1723.95
7787,358,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1528.17
7788,359,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1545.71
7789,360,13,13,Total,"Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales)",N/A,1446.16
7790,289,13,13,Total,Industria,N/A,2927.01
7791,290,13,13,Total,Industria,N/A,2440.58
7792,291,13,13,Total,Industria,N/A,2531.98
7793,292,13,13,Total,Industria,N/A,2389.8
7794,293,13,13,Total,Industria,N/A,2791.36
7795,294,13,13,Total,Industria,N/A,2346.66
7796,295,13,13,Total,Industria,N/A,2404.33
7797,296,13,13,Total,Industria,N/A,2289.68
7798,297,13,13,Total,Industria,N/A,2601.0
7799,298,13,13,Total,Industria,N/A,2212.46
7800,299,13,13,Total,Industria,N/A,2284.17
7801,300,13,13,Total,Industria,N/A,2119.9
7802,301,13,13,Total,Industria,N/A,2446.38
7803,302,13,13,Total,Industria,N/A,2095.64
7804,303,13,13,Total,Industria,N/A,2184.51
7805,304,13,13,Total,Industria,N/A,1974.4
7806,305,13,13,Total,Industria,N/A,2408.23
7807,306,13,13,Total,Industria,N/A,2029.58
7808,307,13,13,Total,Industria,N/A,2060.95
7809,308,13,13,Total,Industria,N/A,1993.13
7810,309,13,13,Total,Industria,N/A,2435.0
7811,310,13,13,Total,Industria,N/A,2033.29
7812,311,13,13,Total,Industria,N/A,1849.53
7813,312,13,13,Total,Industria,N/A,2111.63
7814,313,13,13,Total,Industria,N/A,2429.85
7815,314,13,13,Total,Industria,N/A,2044.37
7816,315,13,13,Total,Industria,N/A,2105.15
7817,316,13,13,Total,Industria,N/A,2039.65
7818,317,13,13,Total,Industria,N/A,2344.15
7819,318,13,13,Total,Industria,N/A,2003.14
7820,319,13,13,Total,Industria,N/A,1997.26
7821,320,13,13,Total,Industria,N/A,1996.4
7822,321,13,13,Total,Industria,N/A,2327.31
7823,322,13,13,Total,Industria,N/A,1906.28
7824,323,13,13,Total,Industria,N/A,1889.68
7825,324,13,13,Total,Industria,N/A,1875.14
7826,325,13,13,Total,Industria,N/A,2290.75
7827,326,13,13,Total,Industria,N/A,1892.16
7828,327,13,13,Total,Industria,N/A,1915.21
7829,328,13,13,Total,Industria,N/A,1850.59
7830,329,13,13,Total,Industria,N/A,2247.0
7831,330,13,13,Total,Industria,N/A,1830.84
7832,331,13,13,Total,Industria,N/A,1831.21
7833,332,13,13,Total,Industria,N/A,1781.24
7834,333,13,13,Total,Industria,N/A,2156.79
7835,334,13,13,Total,Industria,N/A,1803.55
7836,335,13,13,Total,Industria,N/A,1889.45
7837,336,13,13,Total,Industria,N/A,1766.15
7838,337,13,13,Total,Industria,N/A,2203.97
7839,338,13,13,Total,Industria,N/A,1793.13
7840,339,13,13,Total,Industria,N/A,1889.83
7841,340,13,13,Total,Industria,N/A,1770.13
7842,341,13,13,Total,Industria,N/A,2062.34
7843,342,13,13,Total,Industria,N/A,1761.84
7844,343,13,13,Total,Industria,N/A,1827.3
7845,344,13,13,Total,Industria,N/A,1688.71
7846,345,13,13,Total,Industria,N/A,2057.19
7847,346,13,13,Total,Industria,N/A,1726.8
7848,347,13,13,Total,Industria,N/A,1813.93
7849,348,13,13,Total,Industria,N/A,1685.49
7850,349,13,13,Total,Industria,N/A,2097.58
7851,350,13,13,Total,Industria,N/A,1723.6
7852,351,13,13,Total,Industria,N/A,1730.04
7853,352,13,13,Total,Industria,N/A,1655.77
7854,353,13,13,Total,Industria,N/A,1991.26
7855,354,13,13,Total,Industria,N/A,1700.42
7856,355,13,13,Total,Industria,N/A,1628.04
7857,356,13,13,Total,Industria,N/A,1593.47
7858,357,13,13,Total,Industria,N/A,1937.42
7859,358,13,13,Total,Industria,N/A,1632.41
7860,359,13,13,Total,Industria,N/A,1618.37
7861,360,13,13,Total,Industria,N/A,1568.05
7862,289,13,13,Total,Construcción,N/A,2353.81
7863,290,13,13,Total,Construcción,N/A,2127.53
7864,291,13,13,Total,Construcción,N/A,2206.96
7865,292,13,13,Total,Construcción,N/A,1952.28
7866,293,13,13,Total,Construcción,N/A,2178.24
7867,294,13,13,Total,Construcción,N/A,2031.62
7868,295,13,13,Total,Construcción,N/A,2133.34
7869,296,13,13,Total,Construcción,N/A,1904.0
7870,297,13,13,Total,Construcción,N/A,2143.22
7871,298,13,13,Total,Construcción,N/A,2004.75
7872,299,13,13,Total,Construcción,N/A,2059.65
7873,300,13,13,Total,Construcción,N/A,1906.16
7874,301,13,13,Total,Construcción,N/A,2067.27
7875,302,13,13,Total,Construcción,N/A,1932.82
7876,303,13,13,Total,Construcción,N/A,2337.01
7877,304,13,13,Total,Construcción,N/A,1782.41
7878,305,13,13,Total,Construcción,N/A,2094.82
7879,306,13,13,Total,Construcción,N/A,1828.13
7880,307,13,13,Total,Construcción,N/A,2134.17
7881,308,13,13,Total,Construcción,N/A,1693.92
7882,309,13,13,Total,Construcción,N/A,1956.72
7883,310,13,13,Total,Construcción,N/A,1681.63
7884,311,13,13,Total,Construcción,N/A,1960.45
7885,312,13,13,Total,Construcción,N/A,1681.36
7886,313,13,13,Total,Construcción,N/A,1976.5
7887,314,13,13,Total,Construcción,N/A,1725.14
7888,315,13,13,Total,Construcción,N/A,2114.3
7889,316,13,13,Total,Construcción,N/A,1697.54
7890,317,13,13,Total,Construcción,N/A,1820.73
7891,318,13,13,Total,Construcción,N/A,1676.2
7892,319,13,13,Total,Construcción,N/A,1967.49
7893,320,13,13,Total,Construcción,N/A,1592.65
7894,321,13,13,Total,Construcción,N/A,1801.53
7895,322,13,13,Total,Construcción,N/A,1595.07
7896,323,13,13,Total,Construcción,N/A,1680.99
7897,324,13,13,Total,Construcción,N/A,1538.69
7898,325,13,13,Total,Construcción,N/A,1742.02
7899,326,13,13,Total,Construcción,N/A,1537.08
7900,327,13,13,Total,Construcción,N/A,1643.0
7901,328,13,13,Total,Construcción,N/A,1540.61
7902,329,13,13,Total,Construcción,N/A,1811.65
7903,330,13,13,Total,Construcción,N/A,1641.9
7904,331,13,13,Total,Construcción,N/A,1729.67
7905,332,13,13,Total,Construcción,N/A,1544.9
7906,333,13,13,Total,Construcción,N/A,1781.61
7907,334,13,13,Total,Construcción,N/A,1600.46
7908,335,13,13,Total,Construcción,N/A,1809.37
7909,336,13,13,Total,Construcción,N/A,1581.59
7910,337,13,13,Total,Construcción,N/A,1731.47
7911,338,13,13,Total,Construcción,N/A,1628.61
7912,339,13,13,Total,Construcción,N/A,1694.82
7913,340,13,13,Total,Construcción,N/A,1504.34
7914,341,13,13,Total,Construcción,N/A,1724.27
7915,342,13,13,Total,Construcción,N/A,1541.01
7916,343,13,13,Total,Construcción,N/A,1765.26
7917,344,13,13,Total,Construcción,N/A,1556.21
7918,345,13,13,Total,Construcción,N/A,1748.32
7919,346,13,13,Total,Construcción,N/A,1535.55
7920,347,13,13,Total,Construcción,N/A,1729.49
7921,348,13,13,Total,Construcción,N/A,1493.25
7922,349,13,13,Total,Construcción,N/A,1798.01
7923,350,13,13,Total,Construcción,N/A,1603.45
7924,351,13,13,Total,Construcción,N/A,1690.49
7925,352,13,13,Total,Construcción,N/A,1535.22
7926,353,13,13,Total,Construcción,N/A,1671.51
7927,354,13,13,Total,Construcción,N/A,1560.97
7928,355,13,13,Total,Construcción,N/A,1560.0
7929,356,13,13,Total,Construcción,N/A,1444.56
7930,357,13,13,Total,Construcción,N/A,1577.07
7931,358,13,13,Total,Construcción,N/A,1477.43
7932,359,13,13,Total,Construcción,N/A,1485.42
7933,360,13,13,Total,Construcción,N/A,1392.82
7934,289,13,13,Total,Servicios,N/A,2098.81
7935,290,13,13,Total,Servicios,N/A,1910.7
7936,291,13,13,Total,Servicios,N/A,2009.88
7937,292,13,13,Total,Servicios,N/A,1915.72
7938,293,13,13,Total,Servicios,N/A,2061.2
7939,294,13,13,Total,Servicios,N/A,1914.3
7940,295,13,13,Total,Servicios,N/A,1979.44
7941,296,13,13,Total,Servicios,N/A,1896.99
7942,297,13,13,Total,Servicios,N/A,1982.16
7943,298,13,13,Total,Servicios,N/A,1821.45
7944,299,13,13,Total,Servicios,N/A,1883.17
7945,300,13,13,Total,Servicios,N/A,1782.63
7946,301,13,13,Total,Servicios,N/A,1938.45
7947,302,13,13,Total,Servicios,N/A,1765.69
7948,303,13,13,Total,Servicios,N/A,1820.34
7949,304,13,13,Total,Servicios,N/A,1714.92
7950,305,13,13,Total,Servicios,N/A,1875.77
7951,306,13,13,Total,Servicios,N/A,1696.95
7952,307,13,13,Total,Servicios,N/A,1776.76
7953,308,13,13,Total,Servicios,N/A,1617.86
7954,309,13,13,Total,Servicios,N/A,1765.56
7955,310,13,13,Total,Servicios,N/A,1612.27
7956,311,13,13,Total,Servicios,N/A,1597.82
7957,312,13,13,Total,Servicios,N/A,1595.49
7958,313,13,13,Total,Servicios,N/A,1761.32
7959,314,13,13,Total,Servicios,N/A,1631.16
7960,315,13,13,Total,Servicios,N/A,1666.73
7961,316,13,13,Total,Servicios,N/A,1568.63
7962,317,13,13,Total,Servicios,N/A,1686.52
7963,318,13,13,Total,Servicios,N/A,1583.94
7964,319,13,13,Total,Servicios,N/A,1601.79
7965,320,13,13,Total,Servicios,N/A,1544.24
7966,321,13,13,Total,Servicios,N/A,1706.19
7967,322,13,13,Total,Servicios,N/A,1594.41
7968,323,13,13,Total,Servicios,N/A,1605.2
7969,324,13,13,Total,Servicios,N/A,1551.27
7970,325,13,13,Total,Servicios,N/A,1630.8
7971,326,13,13,Total,Servicios,N/A,1567.83
7972,327,13,13,Total,Servicios,N/A,1572.82
7973,328,13,13,Total,Servicios,N/A,1539.66
7974,329,13,13,Total,Servicios,N/A,1658.64
7975,330,13,13,Total,Servicios,N/A,1543.92
7976,331,13,13,Total,Servicios,N/A,1578.45
7977,332,13,13,Total,Servicios,N/A,1538.24
7978,333,13,13,Total,Servicios,N/A,1672.54
7979,334,13,13,Total,Servicios,N/A,1554.48
7980,335,13,13,Total,Servicios,N/A,1604.04
7981,336,13,13,Total,Servicios,N/A,1522.56
7982,337,13,13,Total,Servicios,N/A,1672.01
7983,338,13,13,Total,Servicios,N/A,1546.19
7984,339,13,13,Total,Servicios,N/A,1617.59
7985,340,13,13,Total,Servicios,N/A,1526.54
7986,341,13,13,Total,Servicios,N/A,1568.31
7987,342,13,13,Total,Servicios,N/A,1547.77
7988,343,13,13,Total,Servicios,N/A,1612.93
7989,344,13,13,Total,Servicios,N/A,1508.62
7990,345,13,13,Total,Servicios,N/A,1755.32
7991,346,13,13,Total,Servicios,N/A,1607.03
7992,347,13,13,Total,Servicios,N/A,1649.86
7993,348,13,13,Total,Servicios,N/A,1525.68
7994,349,13,13,Total,Servicios,N/A,1723.96
