comunidad,anio,precio_vivienda,salario_medio,tasa_paro_media,Transporte,Otros bienes y servicios,"Muebles, artículos del hogar y artículos para el mantenimiento corriente del hogar",Sanidad,Ocio y cultura,Bebidas alcohólicas y tabaco,Restaurantes y hoteles,Vestido y calzado,Comunicaciones,Enseñanza,Alimentos y bebidas no alcohólicas
Cantabria,2019,116.42325,23247.703333333335,10.280000000000001,97.91116666666666,96.39166666666667,99.16591666666666,97.18208333333332,99.96591666666667,99.23341666666666,97.37008333333334,97.82158333333332,103.89925,98.01766666666667,95.906
"Asturias, Principado de",2022,126.18175,26704.03,12.5125,112.27866666666667,102.9345,107.42416666666666,100.16525,102.58091666666667,103.99241666666667,106.04008333333333,103.68683333333333,98.6905,102.39550000000001,110.65391666666666
País Vasco,2015,100.0,27399.12,14.764999999999999,89.12758333333333,93.36858333333333,96.19333333333333,96.12400000000001,101.00908333333332,95.14258333333333,91.51016666666668,94.64833333333333,97.13608333333333,94.05741666666665,90.4885
Andalucía,2015,99.99999999999999,21307.396666666667,31.54,90.72275,94.486,99.53733333333334,96.66025,101.96208333333334,95.95683333333334,91.85958333333333,95.55241666666666,97.33425,93.54133333333334,91.46716666666667
"Rioja, La",2022,130.00650000000002,24969.789999999997,9.549999999999999,112.03491666666667,104.45875000000001,106.15158333333333,101.89533333333333,102.64800000000001,103.63666666666666,106.41233333333334,108.46841666666667,98.71475,98.34183333333333,110.51016666666668
Castilla - La Mancha,2022,118.28399999999999,23625.86333333333,14.6375,112.69916666666666,103.754,106.42341666666668,100.5545,101.89741666666667,104.15508333333334,107.12266666666666,103.99525,98.81508333333333,101.80141666666667,112.49291666666666
"Murcia, Región de",2017,102.612,21122.27,18.0325,92.96,96.682,98.83475,98.60341666666666,101.46175,96.38183333333335,94.30741666666667,96.30191666666667,101.49108333333334,96.06400000000001,94.10358333333333
País Vasco,2023,136.31625,33381.40333333333,7.734999999999999,111.553,109.40883333333333,113.04391666666668,102.94491666666666,107.96633333333334,111.54566666666666,112.56233333333334,104.86958333333332,101.89158333333334,103.55491666666666,123.53991666666667
"Navarra, Comunidad Foral de",2011,139.46275,24065.546666666665,12.9875,91.02183333333333,87.21033333333332,95.37441666666666,84.27175,100.71383333333334,82.96675,88.45466666666665,93.88125000000001,116.40275000000001,81.81908333333332,85.85083333333334
"Rioja, La",2018,109.1565,22668.456666666665,10.4025,93.86966666666666,96.14858333333332,98.29008333333333,97.12508333333334,101.87599999999999,100.2145,95.61741666666667,97.1515,103.7505,98.83625,95.46233333333333
Castilla - La Mancha,2016,100.8375,20636.996666666666,23.547500000000003,88.79475000000001,94.78425,98.9045,97.20566666666667,102.12458333333332,94.99733333333334,92.71841666666667,95.91783333333335,99.12150000000001,94.80766666666666,91.88741666666668
"Madrid, Comunidad de",2021,147.206,29434.843333333334,11.687500000000002,100.0,99.99991666666666,100.00008333333334,100.00008333333334,99.99991666666666,99.99991666666666,99.99991666666666,99.99983333333334,100.0,99.99983333333334,100.0
Castilla - La Mancha,2021,111.66900000000001,23095.486666666668,15.677500000000002,99.99991666666666,100.00008333333334,100.0,100.0,100.0,99.99983333333334,100.0,99.99991666666666,99.99983333333334,100.00016666666666,100.00008333333334
Aragón,2020,119.48750000000001,23994.793333333335,11.7025,93.29033333333332,98.454,98.5575,99.74291666666666,100.14783333333334,99.88883333333332,98.961,98.92375,103.06041666666665,98.45549999999999,97.67333333333333
"Rioja, La",2011,137.90925,20945.75333333333,17.2075,89.77358333333332,88.59116666666667,93.33358333333332,89.97975000000001,99.16791666666666,83.99041666666666,89.99166666666667,94.05483333333332,114.87583333333333,84.60825,86.5425
País Vasco,2013,99.53525,26638.336666666666,16.572499999999998,93.37516666666666,90.77233333333334,96.54191666666667,92.27983333333333,102.38941666666666,93.37791666666668,90.59750000000001,94.09816666666666,105.27133333333332,89.63116666666667,89.74758333333334
"Balears, Illes",2023,163.44299999999998,27517.36666666667,10.48,112.77766666666668,108.88616666666667,111.44308333333333,107.117,108.78033333333333,113.12725,115.53341666666667,106.10558333333334,102.16166666666668,105.40974999999999,123.52966666666667
País Vasco,2014,99.0395,27613.039999999997,16.325,92.93883333333333,91.84433333333334,96.18575,96.07350000000001,101.17058333333334,94.25816666666667,91.197,94.27625,98.87950000000001,92.08133333333335,89.20983333333334
